Ticker,EPS,BVPS,GrahamNumber,ClosingPrice
A,0.9297465877399771,19.530405405405407,20.21292594144195,120.25
AAL,-1.092497704194688,-6.708975798727666,,17.94
AAP,2.095692628821521,44.42918057100482,45.77087381854088,70.3
AAPL,1.3850103754850753,3.937251768114759,11.076801314867831,193.97
ABBV,1.181576928019972,7.281267685342388,13.913159340498614,134.73
ABT,0.9274842273576754,21.377307242163653,21.121318472953586,109.02
ACGL,1.2619390909003876,39.70979115812314,33.578342714662654,74.85
ACN,2.526655263131217,40.11246328672353,47.753358476787255,308.58
ADBE,2.7044309135289044,32.39737991266376,44.40012054539757,488.99
ADI,1.2015857372364442,71.35358370565567,43.92143657523065,194.81
ADM,1.452045898419127,45.75963302752294,38.66541694644621,75.56
ADP,1.718679784022716,8.513100436681222,18.143982651206347,219.79
ADSK,0.9472161181531251,4.172093023255813,9.429589575182867,204.61
AEE,0.9893826513934264,40.73495811119574,30.113209217222888,81.67
AEP,1.131675993452211,46.42137922758821,34.38043208328047,84.2
AES,-0.05834761828135185,-2.343076923076923,,20.73
AFL,1.818097952130501,34.02292498277131,37.30660437945256,69.8
AIG,1.2953307956713256,58.49636086814249,41.290108954956516,57.54
AIZ,2.9210287260492,83.46728070502353,74.06572961939403,125.72
AJG,1.2053876486909685,48.371441599895775,36.220058126852095,219.57
AKAM,0.8565787114977673,28.206327598905723,23.315684514763404,89.87
ALB,2.6462070117384986,83.65415231991273,70.57435511341816,223.09
ALGN,1.5590716280423935,47.5445742512153,40.83896947285222,353.64
ALK,-0.28098376180016993,31.002824858757062,,53.18
ALL,0.8836565101572675,59.08987052551409,34.275951444415995,109.04
ALLE,1.3090234553815052,12.974971558589306,19.548713444106237,120.02
AMAT,1.6686581050055447,16.76037959667853,25.08515942308842,144.54
AMCR,0.15123928452081395,2.814865794907088,3.094941275531226,9.98
AMD,0.4385309168657088,35.41338130515493,18.692830387449412,113.91
AME,1.125268401697114,35.063524501253916,29.795254889014725,161.88
AMGN,3.0572313711766586,12.674766355140187,29.527412683361757,222.02
AMP,4.2146759198863855,38.34586466165413,60.302125413418544,332.16
AMT,1.083844660252897,11.084625831658037,16.441267641737287,193.94
AMZN,0.4434136923331847,16.235748149110268,12.727173420608548,130.36
ANET,0.9082286435067368,18.97893311214505,19.693583731817153,162.06
ANSS,1.362087645979713,56.68556796161299,41.680223320920085,330.27
AON,2.3725025386128924,0.317537860283341,4.117108942161779,345.2
AOS,0.6319792899811626,12.552383467896782,13.359979184537885,72.78
APA,1.1625737611378797,2.301948051948052,7.759777645376728,34.17
APD,2.391128216775058,63.57014388489208,58.481605721127025,299.53
APH,0.6903753723847255,12.628067226890757,14.00562025834419,84.95
APTV,0.5806950030195104,33.855293556786094,21.031904225940814,102.09
ARE,1.0234028364134111,110.01403455379717,50.331353922499225,113.49
ATO,1.357777490429545,72.59368987545446,47.0928524975138,116.34
ATVI,0.7144778326331938,26.454198473282442,20.622102554247025,84.3
AVB,1.8211181366499303,83.19126660064302,58.3847180295451,189.27
AVGO,5.2485874593229145,53.028915662650604,79.1350446318874,867.43
AVY,2.0658943808763195,25.187101674013263,34.21640784660705,171.8
AWK,1.3100778825796988,49.748717948717946,38.29400265191012,142.75
AXON,0.13914024347959153,19.4680696270748,7.80690840408344,195.12
AXP,2.2320665584418684,36.486486486486484,42.8066115481519,174.2
AZO,27.29213094026156,-233.9212028930339,,2493.36
BA,-2.804204939148304,-25.639458030403173,,211.16
BAC,0.8212417172717354,35.23473740501685,25.515981574644165,28.69
BALL,0.5985823135432862,12.41412635387095,12.930379756765534,58.21
