Ticker,EPS,BVPS,GrahamNumber,ClosingPrice
A,0.552431624191747,12.610119047619047,12.519590340796627,41.55
AABA,0.9290952533761939,36.00852422257122,27.436205114157715,44.435
AAPL,0.4225612124716816,5.566554863225321,7.274938410504181,124.43
ABBV,0.5889844483116129,0.8633228840125391,3.3824376465037176,58.54
ABT,0.6546570673974353,14.692790917317257,14.711275838989229,46.33
ACN,1.1624493798572384,9.535703334003713,15.792636879574365,93.69
ADBE,0.22620597820432245,13.210961716597762,8.199936991085002,73.94
ADI,0.5339571455709327,15.440447965458086,13.619915353789155,63.0
ADM,0.6319426148963164,29.440251572327043,20.459774317938827,47.4
ADP,0.7610126950434294,11.010206251328938,13.730455253811748,85.64
ADSK,0.21460409924556378,9.767605633802816,6.867589438706519,58.64
ADT,,,,12.39
AEE,0.0028537002980527724,27.63396537510305,1.3320393172179679,42.2
AEP,0.7899235547784493,35.21460564178056,25.017574733479304,56.25
AES,0.014237075253329935,5.713068181818182,1.3528085920479962,12.85
AET,1.401012377597206,43.0689556509299,36.846345124524944,106.53
AFL,0.8072959693656827,21.30887753655335,19.673785764482272,64.01
AGN,-1.3727265529454196,194.56403269754767,,297.62
AIG,1.1323920590661654,79.05037988568981,44.878842510655,54.79
AIV,0.19253209480952221,0.0,0.0,39.36
AIZ,1.4806712288465615,73.50144095853841,49.48442230022112,61.41
AKAM,0.3925044439733098,16.69989087736924,12.144240656493395,71.045
ALL,1.3772356221670978,53.34054834054834,40.65595065684614,71.17
ALLE,0.3234517374156939,-0.20646506777893603,,61.17
ALTR,,,,18.31
ALXN,0.4923688022589785,17.640872587918402,13.979658236367015,173.3
AMAT,0.11328882350531909,6.594771241830065,4.10000758458529,22.56
AME,0.5382256765150502,13.545974840940124,12.807919742818077,52.54
AMG,2.066288767005789,46.675182481751825,46.583249332241266,214.78
AMGN,1.6362352432897747,34.83048620236531,35.80914064827077,159.85
AMP,1.6814656826144951,43.98819108964037,40.794659693937604,130.84
AMT,0.4285258397565208,18.14733726202939,13.227757411595087,94.15
AMZN,-0.0006461662240768467,1.169133631657648,,372.1
AN,0.7862086320003827,19.41549295774648,18.532515575422185,64.33
ANDV,,,,91.29
AON,0.9621480984063215,22.396199859254047,22.01909114580929,96.12
APA,-1.2199808590522492,56.262599469496024,,60.33
APC,-0.17242773020135205,32.21301775147929,,82.81
APD,1.2788129647041637,34.12052117263843,31.33304499814439,151.28
APH,0.25241711356503604,4.757189125681372,5.197875414553341,58.93
APTV,0.9586415970297566,7.408044001375043,12.640701344378,79.74
ARG,1.1775566741926684,28.802254290380446,27.624562482638854,106.11
ARNC,,,,6.92
ATI,0.23109243081604555,24.203358208955223,11.218167847488575,30.01
AVB,1.070796864358781,68.80608809078117,40.715356144445764,174.25
AVGO,0.5350753178069224,14.227451315155717,13.08766807975691,126.98
AVP,-0.11243798609624135,-0.007358013336399001,,7.99
AVY,0.5730762844136434,11.789877389254857,12.329688981411838,52.91
AXP,1.2319207069295588,21.589793915603533,24.46284057743316,78.12
AZO,7.479185261369501,-46.035764661630566,,682.16
BA,1.5849342214849795,11.220550667045131,20.00340674891114,150.08
BAC,0.18290250047037596,23.784864989224047,9.893533433373845,15.39
BAX,1.0245802379545201,13.366482504604052,17.553867410533737,68.5
BBBY,1.2240979485912395,15.607234701076443,20.733008454329966,76.775
BBY,-0.13066952714327998,14.222665148063781,,37.79
BCR,,,,167.35
BDX,1.5039885652212894,36.50967692582299,35.149368043652366,143.59
BEN,0.875243646665898,19.141029792746114,19.41504458214643,51.32
BHGE,,,,37.25
BIIB,2.2758592998233,49.65832464520522,50.4266358092852,422.24
BK,0.5706136979212652,33.37022461965918,20.698645211473547,40.24
BKNG,9.093186202745114,166.25488836232637,184.4321007373521,1164.15
BLK,4.276040572558186,163.1794692509526,125.29822704382391,365.84
BMY,0.35804291408100075,9.348165965123272,8.678047195537442,64.5
BRCM,0.29552082947738334,15.003333333333334,9.98801501855237,57.49
BRK.B,,,,144.32
BSX,-0.20592150687964836,4.874409537377221,,17.75
BWA,0.6647408224150678,15.518432567450265,15.234961490541826,60.48
BXP,0.8463031999327834,37.735247666905956,26.80574321189526,140.48
C,0.8719603115459587,70.73363654340518,37.25225878435077,51.52
CA,,,,25.195
CAG,0.1571914022609667,10.626551158979161,6.130583638794213,36.53
CAH,0.678589945146233,19.3,17.166178482112777,90.27
