Ticker,EPS,BVPS,GrahamNumber,ClosingPrice
A,0.31153197682274647,9.474418604651163,8.14927285320271,31.56
AABA,0.11407799524235868,6.160873180814275,3.976613054059747,33.0
AAPL,0.009711609513800333,0.368733192103112,0.2838526685991473,57.27
ABI,,,,9.77
ABKFQ,,,,0.1531
ABT,0.49777771057788767,9.960393260085176,10.562025821444673,43.61
ACS,,,,59.64
ACV,,,,24.98
ADBE,0.23414919313472946,8.010641979290558,6.496377491240539,30.36
ADCT,,,,29.65
ADI,0.3089564041477227,10.001869723385271,8.338356453825272,32.14
ADM,0.347323030081004,14.935441915999865,10.803564976059429,41.28
ADP,0.5004289327070783,10.847347527968243,11.051576687866216,45.35
ADSK,0.2200456373371188,3.674772036474164,4.265430222589281,34.46
AEE,0.7218837707432607,30.91041869522882,22.406671240206723,50.5
AEP,0.4167302060315012,23.940728607806527,14.98260849180469,34.25
AES,0.11774725097123041,3.7815428580072092,3.165200026713221,18.45
AET,0.6869342937727161,17.649650822621542,16.516457989574604,39.93
AFL,0.3148711871158764,7.212984781195732,7.148505040624692,46.35
AGN,,,,23.28
AIG,19.72223978045254,673.1312356101305,546.5365968801576,59.05
AIV,0.3393546462000391,19.603174603174605,12.23436302354164,43.45
ALL,1.0943829272325274,32.4948746254534,28.286769173675484,54.73
ALTR,,,,18.31
AMAT,0.15584156567549828,5.4667983467677495,4.378238721887091,16.28
AMCC,-0.04348158242365392,2.610866892416322,,10.92
AMD,,,,24.42
AMGN,0.5441074475432038,14.35549872122762,13.256923088216208,65.23
AMP,0.6530307875718498,29.374746244417377,20.775196934832895,44.67
AMZN,0.009517813635326616,0.045813397129186,0.09905037080812971,38.68
AN,0.4038338943012665,16.71098003629764,12.322351775416003,21.44
AON,0.5150350835299915,16.85,13.973642189612129,34.82
APA,1.5142189428289021,35.87273092652463,34.95970960618559,68.25
APC,2.5384426649753906,42.80863827054853,49.447079396540914,47.69
APD,0.7101126447637791,22.6304932735426,19.01524354807599,63.92
APOL,0.6100125660092227,2.873146537915885,6.279709274526818,7.57
ARNC,,,,6.92
ASH,2.9707231209282066,53.54096805281853,59.82262375979673,66.7
ASO,,,,12.99
AT,0.010161261105638746,6.25603606265294,1.1959545803145892,10.92
ATI,0.2110843018073063,10.785065876173155,7.156993590845309,69.24
AVP,0.503459079325355,2.233333333333333,5.0297931106655955,31.0
AVY,0.6440369453089477,15.676352705410821,15.07194021931201,58.06
AXP,0.6961073022695327,8.60723089564503,11.610771562325855,53.22
AYE,,,,45.76
AZO,1.7224589903426464,7.489823341105798,17.037328278642526,88.2
BA,0.5972208495019334,13.620123473006698,13.52848803431416,81.91
BAC,0.991388563229517,28.19217545346067,25.077111219899688,48.1
BAX,0.32123156399661046,8.96788990825688,8.050919778014341,36.76
BBBY,0.4128620058234374,8.509828623635805,8.891071959121664,33.17
BBY,0.4834888200051043,11.161782913743293,11.019230378192244,54.84
BC,0.7526753884564671,21.578669482576558,19.11645893703566,33.25
BCR,,,,73.26
BDX,0.632950115533893,14.475911666074975,14.358165764949337,61.13
BEAM,,,,18.75
BEN,0.29856687261900827,8.150038497999521,7.399321515289447,86.81
BHGE,,,,37.25
BIG,0.07175497676225824,9.491054205673633,3.9144837992374564,17.08
BIIB,-0.15445095611199083,20.470510405257393,,46.32
BJS,,,,29.43
BK,0.47654361464743905,13.301587301587302,11.942474454569915,32.2
BMS,0.3914386689811744,13.960344942716233,11.088459043759666,30.62
BMY,0.36015734312869596,5.975510204081632,6.958648379977263,25.86
BRCM,,,,57.49
BRL,,,,50.58
BSX,-0.0260335259618613,11.211651804111849,,16.84
BUD,,,,38.5
BXP,1.1174570295357735,31.312560310191763,28.05859786600534,90.4
C,10.097165141385855,235.61543172075935,231.36243923490946,48.25
CA,,,,25.195
CAG,0.32766669380980257,8.957811596994798,8.126590396320209,22.11
CAH,0.6970166209657679,20.99060568603214,18.143677233800112,64.33
CAR,3.3646058595060984,104.81074010954814,89.07611173605706,16.29
CAT,0.9373499487498044,13.038815888838544,16.582928016973398,74.48
CB,1.1333680064457423,38.07242587880335,31.15889218061651,49.9
CCL,2.6613015250241663,106.18012422360249,79.73700425009329,41.74
CCU,66.01452456859514,2077.5559535369334,1756.6586299254009,30.95
CEG,,,,53.01
CHIR,,,,14.97
CHK,135.20052682585018,4719.2577427821525,3788.9362614921606,44.99
