Ticker,EPS,BVPS,GrahamNumber,ClosingPrice,KGV,KBV
A,0.7161385173278444,8.387755102040817,11.62552692594632,37.01,51.67994613402007,4.412384428223843
AABA,0.134096939990818,6.915082610305374,4.567719004172384,27.0399,201.64442232500977,3.910278665319647
AAPL,0.0239151985748755,0.5925604548672161,0.5646698338673508,156.339,6537.223578157719,263.836370982659
ABI,,,,9.77,,
ABKFQ,,,,0.1531,,
ABT,0.4620121315985836,10.111898332668195,10.25260665985214,55.21,119.49902659259361,5.459904578118114
ACS,,,,59.64,,
ADBE,0.256749156784405,8.109034214539037,6.84432050540247,44.0,171.37349368959082,5.4260469047116
ADI,0.3518722962963012,7.965101345516776,7.941077777310476,36.94,104.98126845682083,4.637731322877892
ADM,0.5856992650834301,18.354037267080745,15.552292053567838,33.17,56.63315967329256,1.807231810490694
ADP,0.5536913974419055,9.442471188361989,10.845959571229937,46.82,84.5597389020523,4.958447748054183
ADSK,0.3066184707856821,4.831524099001303,5.773411205084813,49.82,162.48205749751722,10.31144603217399
AEE,0.7508876250286646,32.543352601156066,23.4482199061236,53.34,71.03592897534273,1.6390444049733572
AEP,0.6598430162688452,24.820741033806637,19.196362524445476,47.02,71.25937357930945,1.8943834084549398
AES,0.1297295393806026,4.803303303303303,3.744386774021141,20.72,159.7169010152062,4.313698030634574
AET,0.87025767120073,18.954427208201476,19.265066904268625,54.52,62.64811193767075,2.8763728600782774
AFL,0.3824346939096808,8.675433463706076,8.640034819234833,58.25,152.31358694082508,6.714361909833156
AGN,,,,31.94,,
AIG,23.374310789980917,807.973602484472,651.8673846173639,68.59,2.9344180718860033,0.08489138727934889
AIV,0.3003107923123711,14.612625538020088,9.936669761265744,46.29,154.14031458400274,3.16780854197349
AIZ,1.139419231727724,33.12079836433414,29.139589549206335,54.78,48.077124270525076,1.6539456385504703
ALL,1.4416724028266437,37.22939253140596,34.75101761383237,58.35,40.47382740045167,1.5673100212628266
ALTR,,,,18.31,,
AMAT,0.2430474882789129,5.332396740860284,5.400053404679157,21.33,87.76062715580268,4.000077457957262
AMD,-0.2331474523756154,7.445848375451264,,13.23,-56.745205084572945,1.776829090909091
AMGN,0.6359799807697809,15.566298342541437,14.924701595418547,56.41,88.69776047309249,3.6238544809228035
AMP,0.6921971971431303,32.956669498725574,22.655718278599835,64.11,92.61811556677473,1.9452815158546017
AMZN,0.0108880098920795,0.091908212560386,0.1500523054445306,93.41,8579.161933711252,1016.340078843632
AN,0.4134653025766859,17.72972972972973,12.842863057526358,17.72,42.85728424990015,0.9994512195121951
ANF,0.9883766558698314,16.8642751731184,19.365839969743018,82.25,83.21726288407228,4.877173738904962
AON,0.5690007267980721,19.033898305084747,15.610310512970612,45.47,79.91202446413827,2.388895814781834
APA,1.833149165892008,44.119473169470574,42.65847450864506,91.96,50.16503932742013,2.0843403919798775
APC,3.104835385361294,101.61728230519144,84.25473881017997,54.66,17.604798070039866,0.5379006283186882
APD,0.9196549373932016,25.584729981378025,23.00880859818776,98.85,107.48596672594859,3.8636327243613073
APOL,0.9337427491924492,3.67850779703904,8.791049404081095,7.57,8.107158001009317,2.057899674996845
ARNC,,,,6.92,,
ASH,3.065275927320578,49.69939430084408,58.546588555079744,61.37,20.02103610086574,1.2348239020481928
AT,-0.1889903175731882,3.167588062566597,,10.92,-57.78073787177553,3.4474179673324907
ATI,1.2136285009017511,20.3120679925237,23.55110091120099,113.28,93.33993056015957,5.57698015001206
AVB,1.0161335335435973,39.26303605826631,29.961157692411614,119.49,117.59281241639415,3.0433204356045453
AVP,0.3664569362891269,1.416091954022988,3.417027388964905,37.84,103.2590633518396,26.721428571428586
AVY,0.7554966831322539,19.305188199389622,18.11525951145505,57.96,76.71774250510346,3.00230173367761
AXP,0.7861791559987092,9.314529914529915,12.8360822878876,60.63,77.11982636194382,6.509185171591118
AYE,,,,53.37,,
AZO,2.0255993167275723,6.216945493793847,16.832807616322683,116.52,57.52371608628018,18.74232291666667
BA,0.8402621508221575,8.436718029764256,12.629478763801783,106.65,126.92467451455231,12.641171557914458
BAC,1.06784590431252,31.33273733796376,27.437511600690083,50.64,47.42257267222659,1.6162009547325102
BAX,0.4764012081516328,9.81591263650546,10.257535492538976,56.63,118.87039543773649,5.769203750794659
BBBY,0.5055164544384946,9.097891900221372,10.172537356331194,34.8,68.84048915609345,3.825061935408711
BBY,0.6363205568904237,7.613150191398334,10.44026289483761,46.94,73.76785095453582,6.165647441585329
BC,0.6045641647937325,21.386516853932584,17.056208202352856,23.22,38.40783386147653,1.085730797520227
BCR,,,,88.99,,
BDX,0.7555210833060133,17.83026303559795,17.40978581133145,82.76,109.54029189742573,4.641546781153505
BEAM,,,,18.75,,
BEN,0.4376795406855283,10.138211212189962,9.99194533618424,130.43,298.003420026694,12.865188667915485
BHGE,,,,37.25,,
BIG,0.1443125398087863,8.517738754812658,5.2590276235756495,29.87,206.9813201235157,3.506799264431886
BIIB,0.2050480462159185,17.278286117705687,8.928313011644,67.94,331.33697810735646,3.9321029607432774
BJS,,,,26.65,,
BK,0.6765298774308152,25.735780974345985,19.792626324811305,44.93,66.41244015803979,1.7458184014227993
BMS,0.415212162335887,14.669066653587718,11.706512499691003,29.26,70.46999739937783,1.9946736006440924
BMY,0.3040248719059841,5.649949341438703,6.216817136456527,29.03,95.48560885169016,5.138099166143639
BRCM,0.0751299625136743,7.45061993328188,3.5489023537637387,57.49,765.2073563797709,7.716136444323576
BRL,,,,57.24,,
BSX,-0.0908728053773923,10.41549201235065,,14.12,-155.38201931105814,1.3556728749113875
BTUUQ,,,,7.75,,
BUD,,,,38.5,,
BXP,1.7613970649479325,36.53375346609528,38.05108458179623,107.6,61.08787288298376,2.9452216044501673
C,10.84370286708628,258.5647159333618,251.1682233257499,47.72,4.40071077056563,0.1845572773831158
CA,,,,25.195,,
CAG,0.318744531795138,9.394112837285364,8.20805989280673,25.99,81.53865371000049,2.766626338236574
CAH,0.8236275958849493,19.471625344352617,18.995809520330685,62.04,75.32530516214786,3.1861746979428993
CAT,1.224702894133562,13.48582171392762,19.277261472091123,79.56,64.96269452868906,5.899529275092937
CB,1.3472169512691023,49.307862141232185,38.66055772255401,61.81,45.87976713162188,1.253552624588712
CBH,,,,10.0,,
CBRE,0.2993135781439993,6.593594778430309,6.663702426893044,28.07,93.78124498747454,4.257161827994899
CCL,2.94852443066124,24.82115869017632,40.579309233824446,49.44,16.76770912456456,1.9918489953318452
CCU,83.2696151363783,2364.91882775941,2104.9542308246923,37.36,0.4486630560116327,0.015797582378502144
CEG,,,,53.01,,
CELG,0.08220286282833,6.510134150472244,3.4700017943394745,72.69,884.2757721443792,11.165668528462977
CHK,181.8960322712225,5288.105726872247,4652.141724394023,44.99,0.24733909496671194,0.008507772409196934
CHRW,0.3538688761107291,6.028283824893994,6.9280224808248,55.03,155.5095791549087,9.128634549811975
CI,0.9782918292668576,15.13489565282636,18.25219868849357,54.48,55.68890424120979,3.5996283852691215
CIEN,-0.9591394688981318,9.28445669052317,,39.17,-40.83869058688499,4.218879069141612
CINF,1.089325878176178,37.92353528277126,30.487694049364027,44.39,40.74997288627779,1.1705132358840624
CL,0.3451178879673102,1.981971199571793,3.923048377752396,71.56,207.3494376703482,36.10546914882548
CLX,1.0098438902432718,-4.430441374897411,,61.19,60.593524000288106,-13.81126502354788
CMA,1.292379961614024,33.6596685826733,31.285369212994144,53.19,41.15662698265007,1.5802294627279891
CMCSA,0.0696354094557949,6.784580498866213,3.260377036946476,24.35,349.6784206526074,3.589020721925134
CME,0.543383475957541,46.809132720105126,23.92267664769545,608.3,1119.4672398310681,12.995327293016203
CMI,0.8456002504533232,16.148641334187708,17.528381015515247,132.59,156.7998589509866,8.210597861214397
CMS,-0.0351803406869114,11.309417040358744,,16.98,-482.6559285230939,1.5014036478984933
CNP,-0.0185496548656585,5.532307700210989,,16.4,-884.1134845242746,2.964404890092166
CNX,0.5132314504504188,6.82650983211459,8.878656413536334,47.33,92.21960181602775,6.933264752266384
COF,1.609416137553891,63.74438414653119,48.04480109009598,68.32,42.450177058518726,1.0717806896204487
COL,0.6956900891658301,9.656230816451812,12.294276788340254,74.77,107.47601721573072,7.743186904005085
COP,2.1053515711178656,53.58111406411021,50.3801484737312,87.39,41.50850679708523,1.6309851246362141
COST,0.5797273457808675,19.20565924276169,15.827698246349833,61.81,106.61908645476198,3.2183222256895565
