Ticker,ClosingPrice,EPS,BVPS,GrahamNumber,KGV,KBV
CL,56.38,0.181247903662811,1.428917329643721,2.413966877645837,311.06566675048515,39.45644638102157
CLX,33.0,0.3206987414023094,7.314187828343432,7.264787931930371,102.9003102902803,4.511779130434783
CMA,41.88,0.935901147488852,20.156932140050543,20.6024308806967,44.74831568736682,2.0776971271727955
CMCSA,41.25,0.0535698838080207,6.672471549221047,2.83592653749919,770.022204039649,6.182117030505072
CMI,37.56,0.1967307281206262,9.450261780104713,6.467691228014586,190.92086101043628,3.974493074792244
CMS,18.13,0.6511797756091965,21.00884955752212,17.54457476444439,27.84177377597283,0.8629696714406068
CNC,17.2,,,,,
CNP,23.56,0.6244743465547936,18.23437783642433,16.00641360971506,37.727730738628125,1.2920649232647468
COF,47.94,0.3635513217190079,7.849232408689919,8.012862994886728,131.86583884036395,6.107603585151258
COMS,1.29,,,,,
COP,46.25,0.3048603556381446,9.27210525071142,7.975004034202071,151.7088041939328,4.9880797024442085
COST,52.56,0.2530887069599525,8.889052868820462,7.114680258102932,207.67422075579546,5.912890920512039
CPB,30.75,0.4186806109508452,0.620608899297423,2.4179186390749328,73.44500603972362,49.54811320754724
CPWR,21.06,,,,,
CR,72.0,0.4481367842642125,8.834257817568444,9.438035151388096,160.66523108165617,8.150090419233134
CSCO,77.31,0.0679631346569785,2.390826219071046,1.9120619749457928,1137.5284614253997,32.33610179749441
CSR,7.938,1.0133786247739305,49.56821106048417,33.618532463984664,7.833202522670979,0.16014295917022073
CSX,23.5,0.0259705913950263,1.501266883004827,0.9366150478460036,904.8696520827226,15.653445943578069
CTB,12.56,0.4149754089127672,12.990875237692796,11.01340590769572,30.266853722506394,0.9668324704987837
CTL,37.13,0.4315948887961195,13.520864194880382,11.458601889797844,86.02974910933153,2.7461262434733364
CTX,25.218,,,,,
CTXS,66.25,0.1130616783177994,3.734039126185497,3.082040953085209,585.9633519129372,17.742181525472553
CVS,37.56,0.1098702784293847,4.50391676866585,3.3367721320779564,341.85769379059496,8.339408103921517
CVX,92.44,0.5213719617105891,13.720562325873452,12.6867695317324,177.301440792309,6.737333194112747
D,38.44,0.2700540119349459,16.208594449418083,9.924057087455038,142.34189569922006,2.371581331123999
DD,52.94,1.663674927633501,41.145317547666885,39.2451238608744,31.821120292595047,1.2866591669554857
DDS,16.44,0.4688952556900253,28.047861386138614,17.202004405439695,35.061135297278554,0.5861409457807977
DE,38.0,0.3519847966699222,8.68923076923077,8.29552501800391,107.95920835079401,4.373229461756374
DELL,42.1733,,,,,
DG,22.73,0.1447049341702481,2.73941124260355,2.986493308102188,157.07826502486586,8.297403342185781
DHR,51.0,0.0926061666120982,2.976504542875356,2.490373506410556,550.7192648803292,17.134191890308053
DIS,41.25,0.1786652642248857,11.288545190913483,6.736437890911281,230.87867795095684,3.6541466860763836
DLX,26.5,0.433575693881409,6.098551327372288,7.713243904306969,61.119662319558536,4.34529424735008
DOV,47.88,0.6501068245485995,10.558252834114905,12.4273820659169,73.64943451139034,4.534841204530955
DOW,49.8,,,,,
DRI,17.81,0.1033707229294129,4.986687548942835,3.405619426997058,172.29249728824695,3.5715091080402006
DTE,29.19,0.7750308536650722,26.76551724137931,21.6042192110338,37.66301671986648,1.0905823241432622
DUK,52.5,1.317657152465796,38.92238224663293,33.96973646588064,39.84344478512805,1.3488383025307151
DXC,62.25,0.5124988949501268,18.12329595504584,14.456272198282642,121.46367653350313,3.4348056862509337
EC,24.75,,,,,
ECL,36.69,0.1619806876163428,3.056706787442611,3.337718983618704,226.5084840663327,12.003113988795972
ED,29.13,0.790419998824315,26.76799437584243,21.81866304037348,36.853824603791004,1.0882399178284807
EDS,7.21,,,,,
EFU,71.0,,,,,
EFX,25.25,0.3508558620518361,1.872099882763204,3.844325351711997,71.96687509319572,13.487528220305856
EHC,49.41,0.5103503822419045,42.36053199323729,22.05495540986604,96.81583813643506,1.1664159460482728
EIX,16.56,0.439852448425318,19.414464,13.86141188041344,37.64898901730611,0.8529722994155285
EMC,25.15,,,,,
EMN,45.5,0.3202915945788994,11.232941143432528,8.997270374364712,142.05805200670574,4.050586522177419
EMR,53.13,0.3595240572938939,7.174625468164794,7.618243583810573,147.7787061035772,7.405264600326265
EP,0.055,-0.092208401862877,1.684840645590525,,-0.596474929494933,0.03264403677816241
ETN,78.0,0.3941928300358427,9.132373113854594,8.999895002754512,197.87270101515472,8.54104393541119
ETR,20.19,0.5670897714280477,31.918383132943543,20.18076419247573,35.60282871820711,0.6325508380517413
EXC,36.88,-0.0224527380498721,5.613259668508287,,-1642.561362364003,6.570157480314961
F,45.94,1.9961469502134817,14.999794154624713,25.955545659851637,23.014337694470267,3.0627086962947323
FCX,12.06,0.119926977788936,1.971984775884405,2.3067550638063428,100.56119333904043,6.115665875052851
FDC,15.75,,,,,
FDX,38.81,0.4452524863708754,15.996789655172414,12.659333840220103,87.1640275752958,2.4261117909649546
FE,20.63,0.5305092097968975,20.960401851827147,15.817488423493806,38.88716655437156,0.9842368550869006
FITB,63.0,0.3149575138954674,8.952620905794875,7.965120371036409,200.0269789432912,7.037045426465137
FMC,56.5,0.2855556482129595,3.074424342105263,4.4444552880595305,197.85985797718791,18.377424100575098
FMCC,44.19,0.6624703746031787,17.104909247035913,15.967424708444325,66.70486967280598,2.5834688370332994
FNMA,56.56,0.8547354214112194,18.13215554678247,18.673762376082387,66.17252378123753,3.1193202514764717
FWLT,6.75,,,,,
G,16.75,,,,,
GAS,18.38,,,,,
GD,49.75,,,,,
GE,155.63,1.9300085992765696,36.06727456940223,39.57560330060488,80.6369464148166,4.3149919659310525
GIS,36.19,0.2058170765729046,0.057720156516238,0.5170061529167795,175.83574989308897,626.9906768152807
GLW,194.0,0.1346457033712966,2.009535552815454,2.4673761122020785,1440.8183487669787,96.53972019962367
GP,0.249,,,,,
GPC,23.88,0.5041329315862413,12.496928281308335,11.905987759580348,47.36845880086071,1.910869572302606
GPS,49.81,0.2301220345482821,2.509552708473814,3.604694985612969,216.4503720722551,19.848158531124053
GRA,12.875,-0.030789867310476,2.046920821114369,,-418.15704725753676,6.289935530085962
GT,23.31,0.7597167150292948,23.25015994881638,19.935634944865942,30.682489326434208,1.0025737479361585
GTE,2.69,,,,,
GWW,54.25,0.5540711410046716,16.168939895034082,14.19759546439972,97.91161456565123,3.355198321731757
H,28.0,,,,,
HAL,41.13,0.1262068789672658,5.160633484162896,3.828108870503651,325.8934880298234,7.969951775537045
HAS,16.69,,,,,
HBAN,22.38,0.3539726579260582,9.310262270070805,8.611069117062486,63.22522234097241,2.403799092958291
HCA,31.02,0.1277395477306921,10.102283400119664,5.388448295475953,242.8378724605958,3.0705929314587
HCR,2.15,,,,,
HD,64.5,0.1832545038344666,5.249255635899617,4.652297183519546,351.96952135082427,12.287456445993032
HES,64.63,0.0583812919434867,11.970534069981584,3.965380561286471,1107.0327128519539,5.399090769230769
HI,23.15,,,,,
HIG,52.75,1.1527689694814556,26.29749768303985,26.116778789514285,45.75938578892202,2.0058942731277534
HLT,21.5,,,,,
HNZ,46.75,,,,,
HON,52.69,0.5905836075459304,11.313833992094862,12.26130947819649,89.2168345459914,4.6571303801006145
HPC,19.52,,,,,
HPQ,132.6,0.3882415309503575,9.662662662662663,9.18735850324797,341.5399678530396,13.722925515383817
HRB,44.75,0.1286741613287189,2.280602463182674,2.5695775350571592,347.7776698748314,19.622008097610113
HSH,18.0,,,,,
HSY,48.75,,,,,
HUM,7.313,,,,,
IBM,118.37,0.8972815142552926,10.98244429439568,14.890357468870398,131.9206939176077,10.778110667076543
IFF,35.06,0.4505358473756343,7.577313358397913,8.76422581475521,77.81844708744946,4.626969790175447
IKN,16.55,,,,,
INTC,131.9,,,,,
IP,42.749999,0.1169548453596228,25.46311970979444,8.185706605463752,365.5256767562612,1.678898716544781
IPG,47.25,0.2586756638599731,5.49482448805309,5.655173814784681,182.66117227625045,8.599000769311466
IR,21.1,,,,,
ITT,31.06,1.2956148940471477,12.712278905761249,19.250452006918614,23.973173002802575,2.443306997136721
ITW,55.25,0.3338719206566757,8.246242676544327,7.870625757455709,165.482619476749,6.700021108662434
JAVA,50.0003,,,,,
JCI,50.13,1.172009765440681,117.61300391181604,55.69093961649311,42.77268114839546,0.4262283789434246
JNJ,70.25,0.3162108039563072,5.3437705998681615,6.165999914426188,222.1619221135369,13.146148152716954
JPM,87.19,0.878300793535102,19.6387318751536,19.70015381346898,99.27122990412666,4.439696033037167
JWN,29.5,0.1701169863170026,4.519808472353533,4.159346632712146,173.4100787855985,6.526825236167342
K,25.75,0.2906720837769239,2.110234278668311,3.7149952070433776,88.58779854401782,12.202436601612714
KATE,45.81,,,,,
KBH,21.44,0.3254845519586444,8.091744409544795,7.69799328288564,65.87102174583123,2.6496140899742184
KEY,19.0,0.5877013091923515,14.69556439748865,13.939998378902462,32.32934775338641,1.292907130756199
KLAC,84.25,0.1066574092525936,7.961184832578005,4.37094787758168,789.9123051120922,10.582595652752609
KMB,56.06,0.5958241313235686,10.504364101276424,11.866842728980773,94.08816637800128,5.336829479586293
KMG,6.375,0.0995577971797609,2.038912052113033,2.137116242138431,64.03315642359324,3.126667476114651
KO,46.94,0.1561303097837919,1.800566343042071,2.5150083639666345,300.6463002923786,26.06957537631993
KR,17.56,0.0909209445866877,1.572684642438452,1.7936762242997843,193.13481706360392,11.165620573984349
KSS,102.5,0.1565522498139837,5.029850790808714,4.209189386855783,654.7334843273802,20.37833809847861
KSU,85.94,0.9648297686087748,28.46057594498006,24.856412559499013,89.07270774192654,3.019615631325911
L,50.0,0.2047558441930625,16.1444365213096,8.62424048256983,244.19327417514606,3.0970421255646348
LEG,21.5,0.3210125880082257,8.497987927565392,7.834483052093136,66.97556670098271,2.5300106546702974
LLY,62.63,0.3733865965967604,5.220049674625191,6.6222860929344,167.73499791059024,11.997970115963877
LMT,20.44,0.5611593030448133,16.726943942133815,14.53257735586992,36.42459438718009,1.2219805405405406
LNC,33.5,0.7914425435830429,22.43909013976181,19.9895757323111,42.32777258641894,1.4929304081112622
LOW,58.38,0.0816956746961804,3.050988304093567,2.3681601149086786,714.6033155012244,19.1347832837217
LPX,13.88,0.1295149368133889,13.33045148895293,6.232662601282692,107.16910606225245,1.0412250486416372
LSI,20.25,0.3630727801254037,16.691562286508752,11.677142984907702,55.77394150287372,1.2131878162397907
LU,12.85,,,,,
LUV,20.81,0.1326312059005709,3.7724072409051193,3.355238550976526,156.90123495974655,5.516371555634864
LXK,30.64,,,,,
M,42.25,0.4030599069618399,14.918032786885243,11.631395892606871,104.82312745633631,2.8321428571428577
MAR,31.5,0.1925341118449038,5.395772255786139,4.834726458359982,163.60737169200897,5.837903919354838
MAS,20.5,0.317587446937932,7.627425287356321,7.382643617548501,64.54915078556753,2.687669721784366
MAT,10.5,0.1186919169935141,4.099972972655378,3.3089661775676142,88.46432230573689,2.56099249190894
MBI,52.06,0.6291756389960639,24.66622261433921,18.686524380885032,82.74319088874591,2.1105785354315247
MCD,37.38,0.3168315740431108,7.005433973500074,7.066803388752233,117.98066563565966,5.335857869962067
MCK,21.0,0.4297193295501434,12.617834394904458,11.045264373134955,48.86910724259039,1.6643109540636043
MCO,21.5,0.2024767537884655,-1.030985391271982,,106.18502913406937,-20.85383574007222
MDR,9.188,,,,,
MDT,51.44,0.1421882523157547,3.448760884125921,3.321656042141938,361.7739100257607,14.915502039230917
MEA,3.5,,,,,
MER,93.56,,,,,
MIL,7.25,,,,,
MIR,9.95,,,,,
MMC,110.3,0.3396132651566902,8.300373134328359,7.964020875084571,324.78118882991794,13.288559226792536
MMM,88.56,0.5257703391396557,7.868996731204425,9.648259651420007,168.43856225308406,11.254293657133728
MO,20.75,0.6851806431947602,6.5455699361383015,10.045406956698637,30.283984531801615,3.170083003076414
MRK,62.13,0.5606828284645454,5.221877022653722,8.116395599433218,110.81131228888486,11.898020526041796
MRO,26.06,0.2151669392788653,7.988709760098422,6.218954102340719,121.11526095663403,3.262103741728494
MS,82.88,0.8294550513102793,16.28195440375842,17.431748616289877,99.92102630404811,5.090298003835985
MSFT,106.25,0.1646512561939756,3.819543098483394,3.761659581644413,645.3033062488566,27.817463309207884
MSI,146.0,,,,,
MTG,43.62,0.9061924160347928,18.210683797482524,19.269240509992677,48.135472365645164,2.3952972049314316
MU,126.0,0.0539533811987422,8.752958579881657,3.259702976459056,2335.349466530513,14.395132668582052
MWV,33.38,,,,,
NAV,40.13,1.2894354696666137,21.03833865814697,24.70567853743634,31.122146818541992,1.9074700075930142
NC,47.94,2.154884260106446,69.51956453730861,58.05728934677595,22.24713451553629,0.689590050212014
NEE,46.06,0.1087416492399022,2.065441176470588,2.247996507691205,423.5727554433533,22.300320398718412
NEM,22.44,-0.1310889400462884,7.596017655304669,,-171.1814893924406,2.9541795475329176
NKE,39.63,0.0572011909623046,1.431331221281812,1.35726255259405,692.8177426605688,27.687511744842553
NOC,52.94,0.6930749999172214,24.38483547925608,19.50029990986689,76.3842297100934,2.171021413904371
NRTLQ,0.025,,,,,
NSC,14.25,0.336481888669291,14.54,10.49190401586664,42.349976268724284,0.9800550206327373
NSI,25.1017,,,,,
NSM,14.2,,,,,
NTAP,82.75,0.0292121497820064,1.382894649385177,0.95338335767305,2832.7254453203896,59.83825307068035
NTRS,67.56,0.411415481738656,10.17905397167147,9.707005658362286,164.21355782356346,6.637159031479837
NUE,50.0,,,,,
NWL,24.81,0.3758774542380994,8.40267971495189,8.42991707259154,66.0055550559415,2.9526294993551407
NYT,42.94,0.38707912334545,8.034158186864016,8.364910963379996,110.93339167681759,5.344679430162033
ODP,11.56,1.689769655579429,57.98442545696142,46.95271301267976,6.84116912730098,0.1993638793330864
OI,16.88,0.3326785255683002,16.133301497424704,10.989179518099714,50.739674197980264,1.0462830563660195
OKE,25.0,0.2613771464780933,10.143868408453594,7.723726174855292,95.64722982426207,2.4645430119308087
OMC,93.63,0.2266875206137033,4.287618887481861,4.676416163703176,413.0355290247947,21.83729535135744
OMX,49.99,,,,,
ONE,14.27,,,,,
ORCL,78.06,0.0536004706313975,0.7066999321375881,0.9231942382561792,1456.3304963646133,110.45706451943231
OXY,20.75,0.0732614311995408,5.055691388209725,2.8868168807663146,283.2322500427764,4.104285330467491
PAYX,52.38,0.0875923949255187,1.424094777914805,1.6753050839968984,597.9971211489263,36.7812597955707
PBI,44.69,0.5318312445972435,5.672148284998537,8.238572561062691,84.03041463621378,7.878849027659284
PBY,25.09,,,,,
PCAR,50.0,0.1949421456013512,3.62182288108214,3.9857287008889535,256.4863531472972,13.805202971455312
PCG,21.0,0.32405677937837,21.79224376731302,12.605288471111471,64.80345833308525,0.963645608236939
PCH,43.0,0.3103082042259416,31.074290281107757,14.729516703929526,138.5719082331798,1.3837805983985005
PCS,27.4,,,,,
PD,38.25,,,,,
PEG,29.63,0.2345857151195841,9.649459195978508,7.136635687432277,126.30777617850941,3.0706384055542246
PEP,34.88,0.3393827700986634,4.487586206896552,5.853863028286952,102.77481084222363,7.7725526356231756
PFE,36.56,,,,,
PG,56.75,0.3477146189338583,4.691019786910198,6.058099004339153,163.20855353739066,12.097582738481504
PGN,12.5,,,,,
PGR,76.06,0.0966553292201285,3.106023290777256,2.599001410936114,786.9198792626996,24.487903946453226
PH,41.31,0.4932955689123488,12.464588277663244,11.76207204228838,83.74289696354472,3.3141888909422086
PHM,20.88,0.1599992448342071,6.418950252951096,4.807089747941228,130.5006159350069,3.25286833160928
PLL,15.71,,,,,
PNC,45.06,0.9542713588588688,20.68859198355601,21.076217465737432,47.219273199065086,2.1780119225037264
PNW,28.19,0.6353990032951411,26.318643187612125,19.397522834462837,44.36582344921593,1.071103848289136
PPG,52.31,0.4837528158092853,9.009190120620334,9.902523643130262,108.13373750081217,5.806293273828499
PPL,20.94,0.1072654229702303,6.38148325991496,3.924478471551985,195.21668232093342,3.2813687895310797
PSFT,0.5,,,,,
PTC,21.06,0.3146812900114699,5.760576923076923,6.386452848858541,66.92485593672372,3.655883825738608
PX,12.08,,,,,
QCOM,149.3,0.1025459404975835,3.8079763622007263,2.9641325278612136,1455.9328167994936,39.20717614794115
R,22.69,0.8341030789220252,20.228364195952015,19.4841517467785,27.20287285034844,1.1216922821935644
RDC,29.44,,,,,
RF,22.81,0.55733508933802,14.19675539825249,13.342708630911082,40.926904543356116,1.606705149178504
RIG,51.31,0.4345944619859892,18.765256741516893,13.545985560164718,118.06409075146975,2.7343084460166223
RLM,6.74,,,,,
ROH,51.58,,,,,
ROK,41.81,0.3523338968704257,14.532981530343008,10.733610546035417,118.66584615154427,2.8769045025417577
RRD,20.94,1.3498989655648488,27.23365316718608,28.760394736096167,15.512272054551811,0.7689016185764852
RSHCQ,0.109,,,,,
RTN,17.75,,,,,
S,42.5,,,,,
SAF,25.08,,,,,
SCHW,57.0,0.0925486002484811,2.579744962686298,2.3177392366550773,615.892621249401,22.09520740400853
SCI,3.0,0.2190165005749421,12.941440431607614,7.985847006042615,13.697598090210894,0.2318134535219843
SEE,54.31,0.2133540155343348,13.770145523681975,8.130381691182658,254.55344659899293,3.9440396549620593
SHW,22.13,0.1787842265099045,3.447610960421605,3.724045558862839,123.78049468907714,6.418937709054545
SIAL,26.88,,,,,
SLB,76.5,0.2010499554180466,6.914825908560099,5.59285905547334,380.50244697111344,11.063185250303706
SLM,33.31,0.2549600136709299,1.934994518555273,3.3317097938356826,130.64793777032162,17.214519049320245
SMI,50.01,,,,,
SNA,26.19,0.37814339912194,14.035714285714286,10.927901717843566,69.25943983370844,1.8659541984732824
SNV,18.88,1.274909867999045,31.17493061530068,29.90430738542072,14.808890003833701,0.6056148202214019
SO,21.75,0.3894597943620612,13.491765855092524,10.87318987229009,55.84658625834974,1.612094386576563
SPGI,56.75,0.2164091097815756,4.215244018498799,4.53044005864743,262.23480174784913,13.463040277371825
SPLS,20.0,,,,,
SRE,16.75,0.4339511634855325,10.512898011748163,10.131480508077992,38.5988134366609,1.5932809375
STI,4.53,,,,,
STJ,25.81,,,,,
STT,96.88,0.3794894306104028,8.687029204935058,8.61245056590903,255.29037750582415,11.152259042131798
SUB,100.893,,,,,
SUN,22.91,,,,,
SVU,18.94,3.0833166622225865,96.60319827893171,81.86458724468112,6.142735915534294,0.1960597613477839
SWK,26.38,0.2287759301505934,8.26886750022488,6.524082441788966,115.30933338413344,3.190279684525428
SWY,45.25,,,,,
SXCL,4.72,,,,,
SYY,36.13,0.1281348496911171,2.285539766633832,2.566961068143746,281.9685673889287,15.80808198021978
T,42.13,0.4313633777053443,8.224676089517079,8.934542031710162,97.66707647763776,5.122390175790341
TAP,48.0,0.268961161418749,11.58740419496495,8.373926082035283,178.4644286439119,4.142429071461694
TER,82.0,,,,,
TGNA,70.375,0.9976302361593272,17.299746676497858,19.705884480361437,70.54216827963172,4.067978642462217
TGT,74.75,0.2579005437390355,6.438927943760984,6.112574572169211,289.8404125725228,11.60907540088707
THC,23.0,0.221622276634813,35.03704486479505,13.217876800514112,103.78018107764127,0.6564480563002681
TIN,18.7,,,,,
TJX,22.19,0.0413994649757175,0.471416296559305,0.6626602487804453,535.9972650133367,47.07092258362023
TKR,16.25,0.4515436573056872,17.065231562664476,13.167314993304984,35.987660854239465,0.9522285086099828
TMC,9.41,,,,,
TMO,20.38,0.1318647933565956,12.843322938786963,6.172973175062504,154.55224613962991,1.5868167527308836
TROW,39.5,0.2040072430084659,3.501336998314219,4.008953407944084,193.62057649277102,11.281404794516488
TRV,34.13,0.7257143079930057,30.05909090909091,22.15450356146058,47.02952611529459,1.135430213216392
TRW,27.1,,,,,
TUP,15.81,,,,,
TWX,67.25,0.2441507556704388,,,275.4445703652699,
TX,23.37,,,,,
TXN,160.0,0.1959060943807407,6.8616530462945615,5.4995810848776285,816.7178285380049,23.317996249665146
TXT,60.88,0.9064357497377636,14.534975862426084,17.217374632148942,67.16416471615653,4.188517447585104
UCL,17.24,,,,,
UIS,25.69,0.3023456090384105,66.64638585262854,21.29273227461644,84.96898659023124,0.38546726384843844
UK,8.56,,,,,
UN,48.13,,,,,
UNH,59.62,0.0571869252773093,2.781155015197568,1.89169985485836,1042.5459964999393,21.43713661202186
UNM,16.94,0.2757749093254867,21.264178476605224,11.486638109277337,61.42690805858034,0.7966449312225878
UNP,39.13,0.049897489267419,8.25791396103896,3.0448491584887685,784.2077943098086,4.738484826145719
UPC,4.75,,,,,
USB,21.87,0.1296526239451423,3.262062236561378,3.0848072694995383,168.68150704958722,6.704347867701544
UST,71.09,,,,,
UTX,63.19,0.3253622367341912,7.318003913894325,7.319327000600534,194.21430290825015,8.63486829790079
VFC,24.06,0.1865859539030354,4.7703570778393285,4.475135370142653,128.94861320859903,5.043647594384625
VMC,45.81,0.5525533398450477,13.164830146723054,12.793400427034769,82.9060231775026,3.479725867287614
VO,49.35,,,,,
VZ,61.13,0.4582084143589734,6.177247706422018,7.980319838509003,133.41090666246262,9.895992989960199
WB,20.24,,,,,
WBA,25.75,0.1158500595847393,3.81120826709062,3.151887665943496,222.27006263354565,6.756387527375117
WEN,20.0,0.0642633265839173,-6.969354906141561,,311.219494276931,-2.8697060587882426
WFC,40.75,0.2566742237516235,6.963222726469028,6.341434792918498,158.76155931977274,5.852175293072072
WHR,58.63,0.7892008585244841,25.94169656291236,21.46269337660635,74.29033986305664,2.2600680667825173
WLL,19.5,,,,,
WLP,121.82,,,,,
WM,13.69,-0.0151151212581343,7.174549210241802,,-905.7155259427798,1.9081338212102958
WMB,43.94,0.1395955299476985,12.885766927683097,6.361831333718311,314.76652595153126,3.4099638963360137
WMT,56.5,0.2513050163902681,5.796275521651335,5.724879482299145,224.8263914965288,9.74763877061237
WOR,12.38,0.2546335973648727,7.500775881467524,6.555445429475358,48.61887876586961,1.650495921440311
WY,57.0,0.2077066140329974,12.27771302190741,7.574869602614137,274.4255413597213,4.642558422590068
X,25.0,0.8023588390600607,23.353916446133315,20.533143426240574,31.15812873612354,1.0704842615012107
XEL,19.88,0.411958413773635,16.94751460956694,12.533459331292413,48.25729815272995,1.1730333596395106
XLNX,82.81,0.1169553864004195,3.732833996580085,3.134156737444625,708.0477654657467,22.184217159366888
XOM,78.0,0.375638738332835,9.282327586206897,8.85737212855391,207.6463155695301,8.403064778267936
