Ticker,EPS,BVPS,GrahamNumber,ClosingPrice,KGV,KBV
A,0.4190270108213073,12.919540229885058,11.036612581928075,44.51,106.22226932998633,3.4451690391459073
AABA,0.1827437844548219,10.543475274781766,6.584221889710122,15.22,83.28600639089153,1.4435468005889578
AAPL,0.2176479348977918,3.921072661151197,4.381985938348537,599.55,2754.6781010421746,152.90458805830357
ABT,0.8089483221154988,16.17759568032537,17.159658354200946,61.29,75.76503754865224,3.7885728640467113
ACN,0.7766533654572308,6.912417560324069,10.990560865470211,64.5,83.0486325930328,9.331033525841587
ADBE,0.3322726362918493,12.11762776914108,9.51803618401696,34.31,103.25857820523042,2.8314122742220493
ADI,0.5430679240052517,12.903256679248324,12.556482724011188,40.4,74.39216756173084,3.13099250865662
ADM,0.5907509256802743,27.72356495468278,19.196320932748066,31.66,53.592806415905635,1.141988775677001
ADP,0.6765809760792797,13.272851456245451,14.214554965122591,55.19,81.57190632202021,4.158111780421585
ADSK,0.15141395889374,8.254712845243315,5.30304364560195,42.32,279.4986691398745,5.126768282967762
AEE,0.2996646567105063,30.634789777411378,14.371975669546844,32.58,108.72153011849575,1.0634967707212055
AEP,0.7967360103302681,30.70512020549216,23.461397801661143,38.58,48.42256343353625,1.2564679682673665
AES,0.1193893758650234,8.471279373368146,4.770331962893681,13.07,109.47372750131797,1.5428602249961474
AET,1.0699551589432543,29.40051384527548,26.604279880266244,50.16,46.880469317556006,1.7060926303524613
AFL,0.5426635579361911,14.641962535979754,13.3707643166433,45.99,84.74864274082638,3.140972385838892
AGN,,,,67.06,,
AIG,-6.838257646110677,55.145250840154695,,30.83,-4.508458381578361,0.5590689956124155
AIV,-0.1343247839285653,7.37382378100941,,26.41,-196.613009361288,3.5815881670533645
AIZ,1.0394897801739698,55.9280261886391,36.167302388882014,40.5,38.96142200957655,0.7241449906241629
AKAM,0.242074852714165,12.3578936242864,8.204239378304372,36.7,151.60599950187432,2.9697617665097216
ALL,0.4929399497440002,38.464006416683375,20.65453996764,32.92,66.78298242432254,0.8558650818475655
ALTR,,,,18.31,,
AMAT,0.1765394161504595,6.65896843725943,5.142988819913733,12.445,70.49417218754978,1.8689080924855492
AMD,0.1317673091537035,1.4332425068119892,2.061365188646786,8.02,60.864868923177724,5.595703422053232
AMGN,1.155831810185988,23.860935524652337,24.910492503246022,67.97,58.806133730704964,2.8485890643212888
AMP,0.9779129927313596,40.10118785745711,29.70434537521047,57.13,58.42033025906842,1.4246460778935819
AMT,0.2394967834696891,8.832445951236178,6.89892773541992,63.02,263.1350579619616,7.135056398638907
AMZN,0.0243559963507691,0.8025386313465781,0.6631735289271141,202.51,8314.584921244877,252.33676248108932
AN,0.392769534170324,12.034535686876438,10.312757970254053,34.31,87.35402574559542,2.8509616733626686
ANDV,,,,26.84,,
ANF,0.3045089884553754,21.686473143070064,12.189496913290595,49.61,162.91801516811432,2.28760110842887
ANRZQ,,,,15.21,,
AON,0.6670591152089437,25.284705848356698,19.48060199298965,49.06,73.5467050542183,1.9403033713041398
APA,1.674172936344284,77.18181818181819,53.91988039212918,100.44,59.99380220499818,1.3013427561837454
APC,0.2112036828304438,40.63927855711423,13.896806079951723,78.34,370.9215623048205,1.9276917007741998
APD,1.2194762769872074,29.666982472761724,28.530844362634703,91.8,75.2782171595807,3.0943490826640265
APH,0.1648851037123836,3.4553823076431343,3.580387420187606,59.77,362.4948443144959,17.29765180188361
APOL,1.2574190364032478,8.493208562844266,15.501266008262926,7.57,6.020268328093246,0.8913003777061262
ARG,0.9251874357082008,22.853498028360278,21.81134585143645,88.97,96.1642977046012,3.893058291977525
ARNC,,,,6.92,,
ATGE,0.9144588745748689,20.906896551724135,20.74044803179802,33.87,37.03829766619754,1.6200395843641764
ATI,0.2841893731793402,23.748819641170915,12.322992687265751,41.17,144.86818961389986,1.7335598409542745
AVB,0.720820634800886,46.08022373753042,27.337711368011487,141.35,196.09594006565231,3.067476425572915
AVP,66227.75865228906,3.793415256202179,2377.5326025635395,19.36,0.00029232455384221054,5.103580465741703
AVY,-0.1789825469058663,15.670433145009415,,30.13,-168.3404360976409,1.9227292392741258
AXP,0.8073115978655122,17.24137931034483,17.696926945373793,57.86,71.66997247776284,3.3558799999999995
AZO,4.178844531999032,-32.98093225732543,,371.8,88.97196274065314,-11.273180427379192
BA,0.9880710629494356,6.700879765395895,12.205378786873002,74.37,75.26786563104305,11.098542669584246
BAC,0.075252730579428,21.82809023480273,6.07939358438148,9.57,127.1714650925394,0.4384258951221295
BAX,0.9329229236685972,12.0304114490161,15.891115410628858,59.78,64.07817675325522,4.969073605947956
BBBY,0.7835378656883789,17.12251294273766,17.374207551523668,65.77,83.93978501883583,3.841141789172697
BBY,0.2205844855483498,10.943892460549389,7.369951830704316,23.68,107.35115817929811,2.163763951935914
BCR,,,,98.72,,
BDX,1.3767961856830562,21.684710259366557,25.91808429237407,77.65,56.399052239875495,3.580864077557118
BEAM,,,,18.75,,
BEN,0.5918443752737854,13.50393006993007,13.409886791450536,124.03,209.5652255588711,9.184733581832173
BHGE,,,,37.25,,
BIG,0.7234952728241056,12.834939195509822,14.45459792889668,43.02,59.46134220348792,3.3517883758304152
BIIB,1.0598956190893836,26.30154658524988,25.04456258396397,126.0,118.87963090955479,4.790592811399989
BK,0.2878718752611605,28.477357569239764,13.58128058518939,24.13,83.82201275518493,0.8473398538235294
BKNG,3.650986159751533,52.01314548337247,65.36615080767,717.5,196.52224593719887,13.794589681744396
BLK,2.381985789524302,140.77415101066777,86.86049512231997,204.9,86.02066431341719,1.4555228962771214
BMS,0.4174047130747255,15.763435295921497,12.167332254945515,32.29,77.3589731705289,2.0484113642636292
BMY,0.8301757331992274,9.68405453467694,13.449461296182143,33.75,40.654043054159715,3.4851104854012367
BRCM,0.2996709016108619,12.398198198198198,9.14308660842141,57.49,191.84378493529454,4.636964104054643
BRK.B,,,,81.15,,
BSX,-0.0640061967176465,7.885413783559369,,5.98,-93.42845391017141,0.7583622323622324
BTUUQ,,,,7.75,,
BWA,0.3845623344700823,12.257885998893194,10.298700318319606,84.34,219.31425009736978,6.88046862302483
BXP,0.4004605160359021,33.457271323891256,17.362664344482685,104.99,262.1731626360573,3.1380323572600632
C,0.7599021595576964,62.13519239969927,32.59409463390492,36.55,48.098297314056914,0.5882334726652733
CA,,,,25.195,,
CAG,0.4339890663426876,12.3651943036447,10.988315632850895,26.26,60.50843681684946,2.1237029807335692
CAH,0.6625344086152649,18.0872463768116,16.420323362806773,43.11,65.06831862529583,2.3834473806509506
CAM,435306.37039979926,19.290983606557376,13745.671363825111,52.83,0.00012136280006993521,2.738585086042065
CAT,1.2125004878684766,23.029230769230768,25.06524395883433,106.52,87.8515110433131,4.6254258801523145
CB,1.869856005999064,75.1135650736023,56.21529945361607,73.2,39.14739946025375,0.9745243742361684
CBRE,0.1195937846387282,3.780277938417301,3.189388542798811,19.96,166.8983054620744,5.280035046406325
CCL,0.540576842900374,30.402313624678666,19.22973481648033,32.08,59.344014493629,1.0551828520695048
CEG,,,,53.01,,
