Ticker,EPS,BVPS,GrahamNumber,ClosingPrice,KGV,KBV
A,0.5353981234318353,15.43042071197411,13.63385167850523,88.37,165.0547436243506,5.726998741610739
AAL,0.0193657563966055,-7.390271147625855,,13.07,674.9026339240205,-1.7685413348059325
AAP,1.5134620888626868,51.12717364594325,41.72563214663474,142.45,94.121947981562,2.7861896099805796
AAPL,0.7287461609748664,4.19018993997319,8.288887665513196,364.8,500.5858274601347,87.06049253756122
ABBV,0.9822947768290352,8.93017607771706,14.048895673303436,98.18,99.94963051410775,10.994184117487084
ABMD,1.0615256757913227,24.48007109531215,24.18036476750494,241.56,227.55926258677368,9.867618401086176
ABT,0.3149263698128713,17.270534821364528,11.062382374987322,91.43,290.32183000212893,5.293987762723853
ACN,1.73413307270413,25.17440958229982,31.3409471052724,214.72,123.81979409756322,8.529296359385926
ADBE,1.4037487693910518,22.62162162162162,26.72992992961412,435.31,310.10534754651155,19.243094384707288
ADI,0.8454278842043155,31.478334786280914,24.470081619692508,122.64,145.06263903919387,3.8960129508963015
ADM,0.726072626983894,34.3903743315508,23.70280494502797,39.9,54.953180325423666,1.1602083657285025
ADP,1.174485388822609,13.408391608391607,18.82363144328218,148.89,126.77041487017419,11.104240116824867
ADSK,-0.1287571778219251,-0.634580291970802,,239.19,-1857.682841812568,-376.9262976276066
AEE,0.7712663073729014,33.32118266504658,24.04659797155908,70.36,91.22659621896523,2.1115697094931325
AEP,0.9639362731679256,40.36557254667996,29.588365791490837,79.64,82.61956958862784,1.9729684227295903
AES,0.0489839475138993,3.559518070573726,1.980677420160737,14.49,295.81119398122075,4.070775794000813
AFL,1.1501902026239756,40.98126590601054,32.5663267358322,36.03,31.32525378655052,0.879182211760707
AGN,,,,193.02,,
AIG,-0.8765685183893132,71.78347771317891,,31.18,-35.57052226481162,0.43436179178423373
AIV,0.5978066795372926,11.406315777509548,12.386378187989552,37.64,62.96349854962089,3.2999261754805027
AIZ,1.767816972003337,98.86425385294844,62.70895376601329,103.29,58.42799432055969,1.0447658883223299
AJG,0.9210055493647554,28.811548556430445,24.43462527625403,97.49,105.85169662358898,3.3837126043071093
AKAM,0.560848148531475,24.039301041172813,17.417058974493425,107.09,190.94295003095667,4.4547884240304585
ALB,1.0199074862693651,37.84924150513971,29.47136418824137,77.21,75.70294466846208,2.0399351989528065
ALGN,2.4151094439388894,36.11884116847999,44.30233034759918,274.44,113.6346018143202,7.598250417831704
ALK,1.0206057867315066,31.314884505580068,26.816103885306227,36.26,35.52791927245755,1.1579158145558144
ALL,2.606012603514566,86.02486452024228,71.02177360497377,96.99,37.217778559165694,1.127464722448677
ALLE,0.9098144489993918,7.340195016251354,12.258052389993413,102.22,112.35257926758683,13.926060516605167
ALXN,0.7719350896105236,47.55575702629193,28.73976418023826,112.24,145.40082645631537,2.36017691691768
AMAT,0.8106612974450769,9.840785169029443,13.39756442949922,60.45,74.56875046399455,6.142802526595745
AMCR,0.0651452960277887,3.002562459961563,2.097871172561064,10.21,156.72658844998992,3.4004288457435465
AMD,0.0764020823849348,2.745023535412356,2.1722854489629344,52.61,688.5937968933397,19.16559159559153
AME,0.881270901541862,23.93473661249864,21.78513726224677,89.37,101.41036070025598,3.733903633321425
AMGN,2.43180499829661,18.127551020408163,31.49380981259446,235.86,96.98968468491975,13.011134252744162
AMP,3.643558740259475,52.0,65.29137558746626,150.04,41.17951999569381,2.8853846153846154
AMT,0.859708187122275,8.164199513587985,12.566767928566753,258.54,300.7299498512607,31.66752595520261
AMZN,0.2428073077036198,7.242021743470128,6.290020313315274,2758.82,11362.178618476857,380.9461083829981
ANET,0.5414943156145771,10.013728762135925,11.045518867987278,210.03,387.8711076802779,20.974205012838862
ANSS,1.1013108232715974,40.14019684533747,31.538131646714717,291.73,264.89342866292316,7.267777014747905
AON,1.5087414537624575,15.474860335195531,22.91986417444729,192.6,127.65606692896219,12.445992779783392
AOS,0.5237106804636524,10.285457326071157,11.009022969370312,47.12,89.97334168988809,4.581225560147155
APA,-1.4722531265375736,-4.325396825396825,,13.5,-9.16961883568835,-3.121100917431193
APD,1.8273921568950764,52.70931283905968,46.5533367197465,241.46,132.1336523684467,4.580974157968317
APH,0.4215969703957097,7.9868531939996625,8.704179741117194,95.81,227.25495373003514,11.99596357573967
APTV,1.2653216139620111,26.903848389722125,27.675719854976315,77.92,61.58118152744951,2.8962399308556614
ARE,0.7916468165186699,75.85628915895217,36.75807763031269,162.25,204.9525073738152,2.1389129602690575
ARNC,0.3551651865396779,10.513761467889909,9.166119472927347,13.93,39.22118644487073,1.3249301919720766
ATO,1.1727720537259825,52.52118251426528,37.22762333712523,99.58,84.90993597914195,1.895996914634454
ATVI,0.427023436653694,17.74578469520104,13.057640837834324,75.9,177.74200075475747,4.277072065487502
AVB,1.5180207055946155,77.222578999952,51.357308748416905,154.64,101.86949323555294,2.002523122157007
AVGO,3.455937719073726,59.77556243885302,68.17671135001873,315.61,91.32398372172952,5.279916861055903
AVY,1.038569837924452,14.54677630423012,18.437094943175552,114.09,109.8529880551944,7.842974801697011
AWK,0.7778193507311582,35.01657458563536,24.755258218268125,128.66,165.41115861807538,3.6742600189334174
AXP,1.4372454354329285,26.196517412935325,29.105730779514225,95.2,66.23781690517164,3.6340708384768776
AZO,14.202309074120397,-69.81681347814931,,1128.12,79.43215389219155,-16.15828543010015
BA,1.7577744907317423,-20.61671673440537,,183.3,104.27958817612277,-8.89084340447416
BAC,0.6052523568213365,30.393597180745772,20.34466557437861,23.75,39.239830679437944,0.7814145808001145
BAX,0.5400589356853942,15.968565815324164,13.92979719233335,86.1,159.42704455159068,5.391843011811024
BBY,1.2144599085395391,13.201703445605885,18.993186675229737,87.27,71.85910328233676,6.6105105571847504
BDX,0.7037418922695492,85.06825787488712,36.70132391755519,239.27,339.99681222381196,2.8126824972941473
BEN,0.5242498557625581,20.62438825448613,15.5973549927903,20.97,40.00001100524418,1.0167574301477131
BIIB,6.101809719980865,70.41531755915318,98.3227824827723,267.55,43.84764721913338,3.7995994234527397
BK,1.1136706529894196,48.98331853061191,35.034324561855684,38.65,34.70505386511895,0.7890441309288967
BKNG,17.1029232425621,97.72249645667368,193.92049404156805,1592.34,93.10338223569434,16.294507996999247
BKR,-1.232288783057577,26.81679389312977,,15.39,-12.488955682785699,0.5738941076003417
BLK,7.2009972830721365,212.05015394951317,185.35609810705756,544.09,75.55758995757832,2.5658552463467768
BMY,0.3461833026864411,21.694211224038888,12.999188745498254,58.8,169.85221281240902,2.710400456267568
BR,1.0347799474191175,11.709565217391305,16.511466433934338,126.19,121.94863295789128,10.776659735630476
BRK.B,,,,178.51,,
BSX,0.3347041023642082,11.0681125522716,9.12974316315454,35.11,104.89862464187863,3.1721759093237702
BWA,0.7256309575260259,22.383495145631063,19.11670821151819,35.3,48.64731808073928,1.5770548687920194
BXP,1.1121222271717726,39.78522518116175,31.552111622403213,90.38,81.26804571638183,2.271697585936872
C,1.049604508654172,92.05072777057212,46.62487882118335,51.1,48.68500428368171,0.555128690860131
CAG,0.4377967799568805,16.305783429040197,12.6735527101887,35.17,80.33407647142577,2.156903417309168
CAH,-0.4828815254362319,6.136986301369863,,52.19,-108.08034114134291,8.504174107142857
CARR,0.4758331409220345,4.650196259524359,7.055929674511423,22.22,46.697041649818075,4.778292949354519
CAT,1.9228196670894973,25.36288088642659,33.12530058890878,126.5,65.78880077271026,4.98760375709917
CB,1.8512172051511075,121.3107210474214,71.08362057729012,126.62,68.39824070761297,1.043765950006209
CBOE,1.007237951807047,30.011872146118723,26.07977519425561,93.28,92.60969548719837,3.1081033381005994
CBRE,0.7212732855247246,18.63177328048724,17.388746573755633,45.22,62.69468301061858,2.427036832149422
CCI,0.4336050864142745,23.563549160671464,15.162080408898346,167.35,385.9502695964933,7.102071036026867
CCL,0.3619865214717516,28.902912621359224,15.34292859934751,16.42,45.36080496378751,0.5681088343970441
CDNS,0.4857852698562178,8.25298794581468,9.497712854603376,95.96,197.53583724019077,11.62730402976827
CDW,1.1436674558988362,7.412921348314606,13.811340638479509,116.18,101.5854734702504,15.67263357332323
CE,1.792506345692792,21.02282333051564,29.11837469790123,86.34,48.167193498347224,4.1069650180940895
CERN,0.5062140572884368,13.183505262881592,12.253885220172084,68.55,135.4170217381789,5.199679344233571
CF,0.485269111201588,13.393939393939394,12.093075041802246,28.14,57.98844259903908,2.100950226244344
CFG,0.8408637375643019,52.54879062502572,31.53083222835181,25.24,30.01675404996266,0.4803155258149701
CHD,0.6907602364211705,12.18034118602762,13.758929665508017,77.3,111.90568872419666,6.346291850073362
CHRW,1.028284644238571,12.623716761721354,17.089980024392666,79.06,76.88532590948368,6.262814786825071
CHTR,4.53786336346029,142.65898285700302,120.68867745130169,510.04,112.39650891803747,3.5752392859217874
CI,2.9944078576340805,128.92355932018856,93.1993491334936,187.65,62.666813915010444,1.4555136469197316
CINF,1.3256216442442474,57.57462686567164,41.43970148878325,64.03,48.30186673400634,1.1121218405703177
CL,0.6720294272789246,0.312572894798227,2.1740076191607014,73.26,109.01308339522099,234.37732835820913
CLX,1.6766930420894437,7.184283193682894,16.46302970212607,219.37,130.83491998429707,30.534709460352424
CMA,1.4449422814849884,56.1294964028777,42.7181151070245,38.1,26.367835233421278,0.6787874903870802
CMCSA,0.8369310983096215,18.296280087527357,18.561689854220745,38.98,46.57492125544055,2.130487717367904
CME,2.0019375460620035,74.94709120441945,58.10237866585898,162.54,81.19134401556693,2.1687299318484476
CMG,2.045808206425712,61.0689692236036,53.019302748161145,1052.36,514.3981711944576,17.232319676901557
CMI,2.81859443364016,48.72628726287263,55.5890451991163,173.26,61.470354844999136,3.5557808676307006
CMS,0.5382960198258229,18.262697022767075,14.872511057968977,58.42,108.52764621760167,3.198870349060223
CNC,0.748735598885438,43.26049009908682,26.99611178770732,63.55,84.87642379312543,1.4690078603927204
CNP,0.3009805485779366,15.893939393939394,10.374716788986484,18.67,62.03058665488992,1.1746615824594853
COF,1.6812558570550142,122.71731990365669,68.13356213444021,62.59,37.22812309462302,0.5100339548577035
COO,1.572804514296851,73.72967479674797,51.07987099194935,283.64,180.3402758713508,3.8470263266712608
COP,0.7175181472804716,29.250672682808577,21.73079590297413,42.02,58.56297873337934,1.4365481592734894
COST,1.9564473715572053,37.98590167344152,40.89183162219308,303.21,154.97989080005993,7.982171980716581
COTY,-0.5375094762055073,4.874099305646535,,4.47,-8.31613245510666,0.917092516933663
CPB,0.6387957721960178,8.526490066225165,11.070249800002689,49.63,77.69306272861616,5.820683495145632
CPRI,0.368834821476437,13.413008117143304,10.55043365093788,15.63,42.376693007003745,1.1652867025423728
CPRT,0.1417722323340826,2.435593231197652,2.787335378547966,83.27,587.3505596199994,34.18879595056754
CRM,0.153303824532237,38.57700892857143,11.535383291191316,187.33,1221.952554488345,4.856001157239983
CSCO,0.4391656167336161,8.44160756501182,9.13309560507884,46.64,106.20139241977667,5.5250140024644345
CSX,0.3959897885989753,5.295167609925991,6.868677223828583,69.74,176.11565249382406,13.170499054509577
CTAS,1.9625319660480625,31.180265618072823,37.105606445254175,266.36,135.72263005548254,8.542582775356841
CTL,-0.3426491655487526,12.470877046712522,,10.03,-29.271923029308873,0.8042738263259546
CTSH,0.7577718020222843,20.280961182994453,18.595366662251877,56.82,74.98299600006632,2.8016423623769597
CTVA,-0.6814268162321487,32.78296849973305,,26.79,-39.314566673691296,0.8171926224502258
CTXS,0.8845931318081468,-0.757727368404009,,147.91,167.2068148411525,-195.20213492029575
CVS,1.0727443719856242,51.96485867074102,35.415571685368576,64.97,60.5642888433356,1.2502680015289172
CVX,0.7892834210781169,90.62365612284596,40.1170083635738,89.23,113.0519121738511,0.9846214974933613
CXO,-2.934976620055481,40.55611030033029,,51.5,-17.546988159321852,1.269845643939394
D,0.5854714296573628,34.37023809523809,21.27822431016901,81.18,138.65749187370122,2.3619271933774377
DAL,0.5318930564099988,13.68503937007874,12.797538509297512,28.05,52.73616502784017,2.0496835443037975
DD,0.3137393326033147,50.39493395070135,18.861194056748538,53.13,169.34440307226777,1.0542726388325903
DE,2.081455016288427,37.87994891443167,42.119137193271136,157.15,75.50007027306505,4.148632838840189
DFS,1.5340384117893444,31.51307189542484,32.98031097676114,50.09,32.6523766387138,1.5894991185315772
DG,1.609411884699038,28.63394210315401,32.20070886406858,190.51,118.37243269495652,6.653292770994862
DGX,1.412412563138004,43.514925373134325,37.18700194722776,113.96,80.68464057471371,2.618871548619448
DHI,1.081158865883177,30.368334249587686,27.17981532058345,55.45,51.28755981176181,1.8259150977552498
